,cid,text,time,author,channel,votes,photo,heart
613,Ugw1GWPqoCulhiKGwzx4AaABAg.9N2sZtakZ3R9N43X5xIy8p,Actor dhanush... The hero of this film,4 days ago,Vishal msd,UCZDI0xx7cudF5IzXd5KGhuQ,1,https://yt3.ggpht.com/ytc/AAUvwniVT69jVKWGQltSWPaWdideAwcFzr6CJnjlIA=s176-c-k-c0x00ffffff-no-rj,False
614,UgytK3f7yTo73_Ut_tB4AaABAg,Dhanush favourite movie ❤️ first vera level karnan it's real story👍👍,5 days ago,Suryastar Surya,UC6MQ7kYuTY2EhsqJFRB4pwA,2,https://yt3.ggpht.com/ytc/AAUvwnjtC0S6-bSwYZBYxY8jW_0Pv51U_9OSffDfjSQN=s176-c-k-c0x00ffffff-no-rj,False
615,UgxEgZmTgLfuj4Fe7B14AaABAg,"Indha song a keta veerappan niyabagam varudhu, we miss the great legend😢.yarukkellam?",5 days ago,sneha Rakshan,UC-Rw1kRD1R3zkOYlNwT3XGw,20,https://yt3.ggpht.com/ytc/AAUvwng5ViBYe7lPOLCerZppTczIlTiP1Nbd_vleAA=s176-c-k-c0x00ffffff-no-rj,False
616,Ugxmzs3R41LxfTrmQ6N4AaABAg,Uff powli,5 days ago,SRRA rexeel,UCGQbJsyDGUkAUqepGfgB-Sg,0,https://yt3.ggpht.com/ytc/AAUvwnhn2yIgIOYTHJrAhI15T20PJSFUldxMh9lzET8jEA=s176-c-k-c0x00ffffff-no-rj,False
617,Ugwc0GAo1C1VsInZ10x4AaABAg,Energy 🔥,5 days ago,Charan Kumar,UC4DOwu0rBODwFFWgIF1mFog,0,https://yt3.ggpht.com/ytc/AAUvwnjT96iLC37DMdZZ0N6u4bcUod6VqbRvsyAWp94d-w=s176-c-k-c0x00ffffff-no-rj,False
618,Ugx_b0T-cflN9AgHHI54AaABAg,அள்ளி தந்து சாஞ்சு போன கர்ணன்* வீரப்பன்*💐,5 days ago,sneha Rakshan,UC-Rw1kRD1R3zkOYlNwT3XGw,2,https://yt3.ggpht.com/ytc/AAUvwng5ViBYe7lPOLCerZppTczIlTiP1Nbd_vleAA=s176-c-k-c0x00ffffff-no-rj,False
619,UgywmyV5QZTSOFVbkhV4AaABAg,Ppl here at corona 2nd wave😐,5 days ago,Karthik Fit,UCqbi3aNgUoQpTP2Zc9WVgAg,0,https://yt3.ggpht.com/ytc/AAUvwnhN1uYpd1Yt4R46gHjGHm8rLeZYum91cbI3D9Q17g=s176-c-k-c0x00ffffff-no-rj,False
620,Ugz0VzfjklBi6uU8rwN4AaABAg,"ஒத்த கிளி நின்ன கூட
கத்தும் பாரு அவன் பெயரு சொல்லி.....
வால் தூக்கி இன்னும் நிக்கல......",5 days ago (edited),Arun karthik,UCQLKi676kRE2XfmQmrl7DEg,0,https://yt3.ggpht.com/ytc/AAUvwngf6FmSjVFA3-QkhZ_xUILWkI0zgMy5kO6vIA=s176-c-k-c0x00ffffff-no-rj,False
621,UgzmqdBNFUtDp7cqbbR4AaABAg,நல்ல ஒப்பாரி பாடல்.,5 days ago,S.muruganan Dham,UC7eI_ngLHhT-hA3nYYFP5-Q,0,https://yt3.ggpht.com/ytc/AAUvwnig5uwQA98DvXJ7v4AYVgnz6yGUw8PE49fkvA=s176-c-k-c0x00ffffff-no-rj,False
622,UgyfkUOqJFAU69vap6V4AaABAg,Dhanush anna❤️,5 days ago,Shiva,UCZPz-xZTs25VMj2JqGBiHVw,0,https://yt3.ggpht.com/ytc/AAUvwngem59Q-VfRTQlnq2iS6zVBCGF_LamLOxdZSPIX1A=s176-c-k-c0x00ffffff-no-rj,False
623,UgzUjQk5zJNQoTGFwid4AaABAg,Video coming today 5 p.m,5 days ago,20UCCA001- AKASH.k,UCIu4zhnAN4i821_UmIKsiRw,0,https://yt3.ggpht.com/ytc/AAUvwni5lCNMiepAmnUtFD7bkv2-YmtOGqT3Ypz-ig=s176-c-k-c0x00ffffff-no-rj,False
624,UgygrfnWnIZPN8tblHB4AaABAg,Song in super,5 days ago,Kathir Vel,UCXzKNHJLOu_dJs2xPnLxevQ,0,https://yt3.ggpht.com/ytc/AAUvwniVR-xiNwZ7l9DTqxvCbQGipytu_vc9Z8J3JiRg=s176-c-k-c0x00ffffff-no-rj,False
625,UgwgaXHXICtsZXuPIn94AaABAg,Video song release airuchu😍,5 days ago,SANKAR KARUPPAIAH P,UCpRzsU1cO1qWU43PZ9skbEg,0,https://yt3.ggpht.com/ytc/AAUvwnhs6jSDPK-ZKJsnWjUFAgO_pUZHpT1Il4MMbmrA=s176-c-k-c0x00ffffff-no-rj,False
626,UgyjKh-Kc83ytIDaNfB4AaABAg,Super bro,5 days ago,Salamuthu Salamuthu,UC9a01tRLTgmp5bme8fPvtMA,1,https://yt3.ggpht.com/ytc/AAUvwnhz6uMoHyIzp7ghf2KrXy8AeNMUq9IMf-W6=s176-c-k-c0x00ffffff-no-rj,False
627,UgydAHB7Uji90HUkgc54AaABAg,Super,5 days ago,Baluk Baluk,UCnK86pCrYTY8o8F8b2VXIfg,0,https://yt3.ggpht.com/ytc/AAUvwnihK9DFmoQEsZCZVW2GOOpHXzLVySUYbfPJ3w=s176-c-k-c0x00ffffff-no-rj,False
628,Ugx6Kq9zPgY-Uq0z_gh4AaABAg,"സിനിമ ആരംഭിക്കുമ്പോൾ ഈ പാട്ടു നൽകുന്ന ഫീൽ. ❤️
പറയാൻ പോകുന്ന കഥയുടെ പ്രാധാന്യവും കഥാപാത്രത്തിന്റെ പ്രാധാന്യവും തുടക്കത്തിലേ തന്നെ എസ്റ്റബ്ലിഷ് ചെയ്യുന്ന സംവിധാന മികവ് 🔥🔥",5 days ago,Talkies Media,UCGiKyXff5pX7pGSumzbHZjA,29,https://yt3.ggpht.com/ytc/AAUvwngptSB4JnMjf0RVIKjdnlsdcSrlTVIDxMt35J0x=s176-c-k-c0x00ffffff-no-rj,False
629,UgzXQZ1il1fZj5GBxnt4AaABAg,Awesome 💖🙏,4 days ago,Srinagar Diary - Kashmir Adventures,UCwyh4tsl9o_KaoTNTIckDpQ,1,https://yt3.ggpht.com/ytc/AAUvwniDbstRJveZ2cIIwhrWXWXCVrYpYl-8qXdE5mWRBg=s176-c-k-c0x00ffffff-no-rj,False
630,UgxB1nNczOWJ5c0Vpgl4AaABAg,Rocking background mucic and vera level 💯 movie and music,4 days ago,D.Maheshwaran D.Maheshwaran,UCrNeO-KJTro0nF463OrShpw,0,https://yt3.ggpht.com/ytc/AAUvwni-jVtKA76MpHf1z3V1NSRDt9f0kLXXsnSTBw=s176-c-k-c0x00ffffff-no-rj,False
631,UgwazR1yEDaSpvl9l7B4AaABAg,Super bro,4 days ago,Tamil and sports,UCbIfrl7dlpx-R67uywie00Q,0,https://yt3.ggpht.com/a/default-user=s176-c-k-c0x00ffffff-no-rj,False
632,Ugwpa_gXSKAYvShJZA54AaABAg,49900000 view,4 days ago (edited),Manju Deva,UCx9laLxl2c_4kFcqsYy-Wwg,0,https://yt3.ggpht.com/ytc/AAUvwniuE90F2Bi9vVXezeJyXzDeBqs29S2e5Tbl3g=s176-c-k-c0x00ffffff-no-rj,False
633,UgyBuBqrONiu3aDs6RN4AaABAg,Video song பாத்துட்டு இங்க வந்தவங்க யாரெல்லாம் 😃⚡,4 days ago,Harish D,UCLdtIMjxUGnjH7WFDC33uKg,12,https://yt3.ggpht.com/ytc/AAUvwngik1xgbY5rPMdt7tNNNIZCH-2wZfK2hDg1rg=s176-c-k-c0x00ffffff-no-rj,False
634,Ugx6Kq9zPgY-Uq0z_gh4AaABAg.9N2Dk5q3l6i9NEJ9ydnn2_,Same oppinion ✌️Extraordinary  making,8 hours ago,PR Rahul,UCAmrqwlwbowo9sLG3B8SVBw,0,https://yt3.ggpht.com/ytc/AAUvwngVnKpc1AhwWaJVkTn20BXPxONJQZLl2M7Oj9nFrA=s176-c-k-c0x00ffffff-no-rj,False
635,UgxNYRSSELmZ4dnnrGx4AaABAg,அடுத்தவன் புள்ளைக்கு உங்க இனிஷியல் போடறது ரொம்ப கேவலம்..,5 days ago,Sen T,UCmpUG6pWX3ux0Uih8gr0Eow,1,https://yt3.ggpht.com/ytc/AAUvwnhHJxNXkKk2ZoSlI2Cj17EQqs2mvU1-N9NvGFeLpQ=s176-c-k-c0x00ffffff-no-rj,False
636,Ugxvz1-5AiJBhLZEp0d4AaABAg,Superb….exquisite casting and outstanding making,5 days ago,prajeesh pranaviya,UCNdxyQduVFM7sAdJecgwe3w,0,https://yt3.ggpht.com/ytc/AAUvwnilRv88p_-h1_MBR47WkGgrTQoKjesMr_Ix75JFyg=s176-c-k-c0x00ffffff-no-rj,False
637,UgyOM6BHbdTd-ZrHIo14AaABAg,"This song y not
used ? climax danush horse fight?",5 days ago,Ajith PS,UC5PwuDxCuTBvjF4uXhj49ig,0,https://yt3.ggpht.com/ytc/AAUvwnhpMPQH1cwGa4g156EfnCi-bifBlTucSG5Gck49=s176-c-k-c0x00ffffff-no-rj,False
638,Ugxo_vOP4vbBQCNP-aJ4AaABAg,Vere level 🔥,5 days ago,ABhINeSH AB,UCyBS8jEYUkGDnmdNoMF-_Zw,1,https://yt3.ggpht.com/ytc/AAUvwngnqdSK0OJ1Ugu5xorgnns2WUY6YJbzNmL7MwT3ww=s176-c-k-c0x00ffffff-no-rj,False
639,UgwAyCTPf90K5riGu_F4AaABAg,My eyes filled with tears when saw Kidakuzhi Mariyammal  face with voice.,5 days ago (edited),Mahendra kunchala,UCeEtZ2X0z6QYvg2zUQIbsyg,2,https://yt3.ggpht.com/ytc/AAUvwniBH_7ywXzqaMIBergd0_L1XstBiMpYJkGkYDtyBIE=s176-c-k-c0x00ffffff-no-rj,False
640,Ugz-rVsTe4UCc5v8Vvd4AaABAg,பறை தமிழரின் அடையாளம்,5 days ago,robinson mathan,UCKwuxDkbgv-Jt1EZi4NRtXA,0,https://yt3.ggpht.com/ytc/AAUvwnjAK5gyqY9FLGWiD1khvhIf7ufKsPUigxqR-w=s176-c-k-c0x00ffffff-no-rj,False
641,Ugxp0ZfJAbDm_I_fG0t4AaABAg,Mad,5 days ago,Geetha Ganash,UCyrjanQlcuo9R1IwlhCXiyQ,0,https://yt3.ggpht.com/ytc/AAUvwni33KU5osy88HexieC_aCeepgQxdP6QYNCn5w=s176-c-k-c0x00ffffff-no-rj,False
642,UgzAzsAFaXcxhBI9PI14AaABAg,"Enaakku romba perumaiya irukkudu
 naan tamilan enbadil 💪👑🤘",5 days ago,Manoj anand Mano,UCqw4OQbtwtht3TzdgTCCvzQ,0,https://yt3.ggpht.com/ytc/AAUvwnhlIC5hvORqVVGddwQc1Ojb2-gUe3PeThI2wg=s176-c-k-c0x00ffffff-no-rj,False
643,UgzaAVEOHp4Vq0w3VjV4AaABAg,Sakthivel super,5 days ago,Nithya shree,UCwLBU5IWQGjCIxxT9l5JVzA,0,https://yt3.ggpht.com/ytc/AAUvwnjQr1ayOfRkeCGJb3e4FaVPhM3rYMEZPjrgCWBj=s176-c-k-c0x00ffffff-no-rj,False
644,Ugw_mJIExVx5n1zuwZp4AaABAg,Super,5 days ago,Nithya shree,UCwLBU5IWQGjCIxxT9l5JVzA,0,https://yt3.ggpht.com/ytc/AAUvwnjQr1ayOfRkeCGJb3e4FaVPhM3rYMEZPjrgCWBj=s176-c-k-c0x00ffffff-no-rj,False
645,UgzhbjG4_e-Ure_6SV94AaABAg,Supar❤❤❤,5 days ago,Bharath Bharath,UCHbRnhk1zvU9GeK34UU4XXA,0,https://yt3.ggpht.com/ytc/AAUvwnilprI1GAPyQXv6eFtklTrvYypbFdL_W9N-sA=s176-c-k-c0x00ffffff-no-rj,False
646,Ugyku4hJnx0q9yhd-aB4AaABAg,Kandaa vara sollunga❤️,5 days ago,VAATHI,UCO5-esilckGyQ8JYslBdtng,0,https://yt3.ggpht.com/ytc/AAUvwngMNxqvZxdzPg-NQKeEtbNkghAfcywuEzmwq4ilmw=s176-c-k-c0x00ffffff-no-rj,False
647,UgzP17GVIuI8wYPSCWd4AaABAg,Para punda dhanush fan's irukingala pa,5 days ago,Thanjai Sethu Vandaiyar,UCx486xwivzx8eha7YJR2Aog,0,https://yt3.ggpht.com/ytc/AAUvwnhpraHYCTL_utHr_1qMBV3hewDHid4lmb6GBP1d=s176-c-k-c0x00ffffff-no-rj,False
648,UgxnvhQzxBHpJsDIvgt4AaABAg,That painting pakuradhukku.. ranjith pasupathi mari irukku,5 days ago,DAVID FREEFIRE,UCJKy8xJuT4I_YJBtQKSwEZw,0,https://yt3.ggpht.com/ytc/AAUvwngiR_NVgHsaV4g3SQFEC8g3JIjVHJNwQQH3dtw5=s176-c-k-c0x00ffffff-no-rj,False
649,UgxXILw776w9Y9DCPPB4AaABAg,ஜாதி தான் அரசு பணிகள் என்றால் வீசும் காற்றில் விஷம் பரவட்டும்.......❤️❤️❤️,5 days ago,STORMBREAKER,UCIPliVQORMnDinN6QAU5Qsw,0,https://yt3.ggpht.com/ytc/AAUvwnhTvMuMVfXpogXUyJFOPmtnO0jQjmPLner2ZHTdRw=s176-c-k-c0x00ffffff-no-rj,False
650,Ugzs47NBopSsH91qMWh4AaABAg,🔥,5 days ago,Athul Suresh,UCGjbfoTnDqB3UXScHOSqLKg,1,https://yt3.ggpht.com/ytc/AAUvwnhzweHwtjzVLW9kBL_VV49VsoD40K7G2Vr1-WkM=s176-c-k-c0x00ffffff-no-rj,False
651,UgzB1-DeWNjBKpxPMAV4AaABAg,4:30 goosebumps starts from here to 4:57,5 days ago (edited),The Opinion,UCf3ti-9qxvThjy4sXqykKDQ,10,https://yt3.ggpht.com/ytc/AAUvwngamN5-hLoUSvpH3rAMNjQc1MyRt6tRWWJbeRAb2Q=s176-c-k-c0x00ffffff-no-rj,False
652,Ugw4lIXxkLiU5mQJmAd4AaABAg,🦚🙏👌👌👌🙏🙏,5 days ago,Murugan Chitra,UCB2AVbKwj4uMrK65VHpjM4w,0,https://yt3.ggpht.com/ytc/AAUvwniGdqT8eoV2XLVHjl0G5gPwRwWecFfz0BSmyA=s176-c-k-c0x00ffffff-no-rj,False
653,UgwS3n4JCfTbJ3ik7H94AaABAg,Why I am not born in tamilnadu 😭😭😭😭😭😭😭,5 days ago,auto volg Hyderabad,UCpHAAn2Od2m6H-m6uzqMRtg,2,https://yt3.ggpht.com/ytc/AAUvwniKvat3aB2RhgCvkNRcKf0dcvjY4sRKceOk=s176-c-k-c0x00ffffff-no-rj,False
654,Ugz4ZMATWsGtTrVfCYh4AaABAg,🔥🔥🔥🔥🔥verithanam,5 days ago,MAHESHKUMAR NATARAJAN,UClINCAMG3z7JMJD8rAWFrdQ,1,https://yt3.ggpht.com/a/default-user=s176-c-k-c0x00ffffff-no-rj,False
655,UgzP17GVIuI8wYPSCWd4AaABAg.9N1EPtr5rFE9N3SrU0s2KY,Ungomma Koothi ah virichi vai da Thewdiya paiya 😂🔥,4 days ago,Varathan k,UCLimhLfHD0AWbJDbV_kEeEw,1,https://yt3.ggpht.com/ytc/AAUvwnjYzyLDLpboNR0JmCf-lxyqSe2u8uM346T0KUZb-g=s176-c-k-c0x00ffffff-no-rj,False
656,UgwS3n4JCfTbJ3ik7H94AaABAg.9N1aSyuQ-Os9N4YfmPwjOd,Dont worry bro,4 days ago,Hari Prasath,UCImLvKogQkO8tvvTZj1TOPA,0,https://yt3.ggpht.com/ytc/AAUvwnjH2__rs7EObiRcITLDYI9WvNa6E8UqRI4R72gY-g=s176-c-k-c0x00ffffff-no-rj,False
657,Ugw0YDS4DQGIfk3Gu354AaABAg,Super,6 days ago,Bhuvaneshwari .R,UCG2FDUWFMVwjrgnOdzmQ4hw,1,https://yt3.ggpht.com/ytc/AAUvwnh5X62OMiT8B76jUlosNGPV4wi0MeY-MVaKhST8aA=s176-c-k-c0x00ffffff-no-rj,False
658,Ugxpkk8BP2gaYJqRVXp4AaABAg,Vera level paaa . Ethana mura ketalum  silirkudhu 👌👌👌👌Vera level paaa,6 days ago,sibhi Chequvera,UCC178t0d75SXGgf8CzBGyFA,0,https://yt3.ggpht.com/ytc/AAUvwniG2HRdderxcpbRR-sdh5RQriPOkMsvJeZtcndY=s176-c-k-c0x00ffffff-no-rj,False
659,UgyJcFMuTvJhsTLbD0J4AaABAg,Surarai potru ശേഷം ഒരു ജീവനുള്ള തമിഴ് പടം കാണുന്നത് ഇപ്പോഴാ .... ❤️❤️❤️❤️❤️❤️,6 days ago,UV Creatives,UCR8Shk4GT135ZvU2j7TvmzQ,2,https://yt3.ggpht.com/ytc/AAUvwngXKz_SPS4NrK_tIs_XwyeFdyjqGuzdQxp2oXg9uw=s176-c-k-c0x00ffffff-no-rj,False
660,UgwRntHGUXgAj03MHUx4AaABAg,O,6 days ago,Madhavan,UCO3Mm-BX6c4ID9NZ6h4xFQw,0,https://yt3.ggpht.com/ytc/AAUvwnjmP1AWRE2C4XAkn4jxZ4uegaDWoB-tfkhuKQ=s176-c-k-c0x00ffffff-no-rj,False
661,UgxWGIW95Fw5gPiyrgV4AaABAg,😋💝,6 days ago,Prakash Prakash,UCEHaJnrkfym6FVSRX2xoK8Q,0,https://yt3.ggpht.com/ytc/AAUvwnjsw04vp3uJByDMuFsgkq6RwR7keP-RfLTXTVgx=s176-c-k-c0x00ffffff-no-rj,False
662,UgxhCoE1yyUPjLC8OCF4AaABAg,I love you songs ❤️❤️❤️❤️,6 days ago,Raju Dinesh,UC8TKzlR3keIuT8EBnBbj2zQ,1,https://yt3.ggpht.com/ytc/AAUvwnioQAbFsQPZcrNruSqJ0pl75l06xfQ5Wy7uKQ=s176-c-k-c0x00ffffff-no-rj,False
663,UgxQmJl25oJhk-JNFFt4AaABAg,சாங் எனக்கு புரியவில்லை ஆனா அவங்க வாய்ஸ் ஏ கிளாஸ் ❤️,6 days ago,Anitha Nair,UC3fh9TPxfd9OvGzftJtSDZw,1,https://yt3.ggpht.com/ytc/AAUvwngk_n82P0wiK8WxwM01RCNqOTfjC5fEdBz1NQ=s176-c-k-c0x00ffffff-no-rj,False
664,Ugz0i5EGxTP0ygdnmN94AaABAg,Pala varudangalaka kidaikatha unarvu intha padam thanthulathu வாழ்த்துகள்,6 days ago,Nursing Updates,UCjIn6R8PGMgQHSdhzZUxTTw,0,https://yt3.ggpht.com/ytc/AAUvwniDXk5PZpEjL1P528ezVsUIgmVLS0O0B4fqlqctBQ=s176-c-k-c0x00ffffff-no-rj,False
665,UgwMwbnd8wSV0DHS-kJ4AaABAg,Voice of Kidakuzhi mariyammal just love it and emotional,6 days ago,subash .R,UCl_hCNuF7gNrAjSktNg9mNw,0,https://yt3.ggpht.com/ytc/AAUvwnjwi2Pf5pDo38PT6lhD0c6Wk9mzJIJFnFsuaA=s176-c-k-c0x00ffffff-no-rj,False
666,Ugwh8ehPWrRiKs_6EA54AaABAg,🔥🔥🔥🔥🔥🔥🔥🔥❤️Vera level❤️🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,6 days ago,Switha D,UCUm4h0Xd-IptHYpN1Xj5rIA,2,https://yt3.ggpht.com/ytc/AAUvwni_443WPyuR7nauW0PVWFZLtz2dI-uAeL6aL2R6=s176-c-k-c0x00ffffff-no-rj,False
667,Ugz02Rzqn19ofqbNBK54AaABAg,Super song,6 days ago,Nagammal Nagammal,UCAqNSTVe4QuM3IRtceM11cg,1,https://yt3.ggpht.com/ytc/AAUvwnjO6mEQv7_kC6ePRw0pkUaJIOoW5oTo9j2kyg=s176-c-k-c0x00ffffff-no-rj,False
668,UgxjFFJ2rlGdQSqfqPB4AaABAg,Tamil palazhi super pa,6 days ago,Nagammal Nagammal,UCAqNSTVe4QuM3IRtceM11cg,2,https://yt3.ggpht.com/ytc/AAUvwnjO6mEQv7_kC6ePRw0pkUaJIOoW5oTo9j2kyg=s176-c-k-c0x00ffffff-no-rj,False
669,Ugx3wjhxUcnUnfwF0yl4AaABAg,a @,6 days ago,Ruba sri V,UCIouNDaxYIEgteFQOUZEC8w,0,https://yt3.ggpht.com/a/default-user=s176-c-k-c0x00ffffff-no-rj,False
670,UgwCVMzXdhRm1r2WmMp4AaABAg,👍,5 days ago,mmenaga mmenaga,UCQaxgo-YQ_qivV9OUEBOe-Q,0,https://yt3.ggpht.com/ytc/AAUvwnihqdbFA_Uq1IUsg3QFXcW3dY8BZEmkG27TVQ=s176-c-k-c0x00ffffff-no-rj,False
671,UgyqpTOdAfUO5CsB5R14AaABAg,Thanush,5 days ago,SANJAY sanjay,UCArYy1SISPAY3xlQfHzFp8w,0,https://yt3.ggpht.com/ytc/AAUvwnjt38oDYqChfqVly2U1Rvnc75P-yB7ranFNHA=s176-c-k-c0x00ffffff-no-rj,False
672,UgzBwlBP1xkTCl_8YNF4AaABAg,🔥,5 days ago,salman salu,UC1oGk-Qxlgd-mvN6MHS3Uug,0,https://yt3.ggpht.com/ytc/AAUvwniqdnNMUK4p8eEbu_7eWgS9b9UKntgyEXM8Yw=s176-c-k-c0x00ffffff-no-rj,False
673,UgwmiRtl7GOzD6PKxzJ4AaABAg,😑😑😑😑😫😫😫😫😫😴😴😴😴,5 days ago,Mathan s Machendranathan s,UCCu4YfjUgJ8Lnmr6r-6VSPw,0,https://yt3.ggpht.com/ytc/AAUvwnhybJJgoF6qVO-R3xot5g48HbnUJKTVjitvGA=s176-c-k-c0x00ffffff-no-rj,False
674,UgwjA6QtOap0o9Ldgi14AaABAg,Suppar song,5 days ago,Ummu Zahira,UCFq0c-pXCYA3u99La7wmJUw,1,https://yt3.ggpht.com/ytc/AAUvwniYW88y7gWL5rCreJANJZR0xFYamX-Zt7Akhw=s176-c-k-c0x00ffffff-no-rj,False
675,Ugzi2qSlpN5AoebQT414AaABAg,Slightly Undertaker BGM.,5 days ago,PRABHU,UC3Naae3VYeXzGxNIYn7RuKw,1,https://yt3.ggpht.com/ytc/AAUvwnjynaoIvNAK998h18pBlRVPYdcwMAOsrdRZ7otC8A=s176-c-k-c0x00ffffff-no-rj,False
676,Ugwn2GneUIxVxiykyzV4AaABAg,New drug found 😇,5 days ago,John Spark,UCn4ZKcr4_1xaagSMZqz1CCg,1,https://yt3.ggpht.com/ytc/AAUvwnjU7VpAhB8ZJxRiR2bhgCqVDGRnsiOMwwCbPg=s176-c-k-c0x00ffffff-no-rj,False
677,UgwqiIFfSjBHMffBjDh4AaABAg,can somebody translate the lyrics for me.,6 days ago,kpk prudhvi,UCAh8fb8AlY1u31u19U1SYog,0,https://yt3.ggpht.com/ytc/AAUvwngYJ_bP_3XpTgsqwJJoFG4fVbvm9_kp0LH9iA=s176-c-k-c0x00ffffff-no-rj,False
678,UgyCOcxJBjN-77Rg9LV4AaABAg,can somebody translate the lyrics for me.,6 days ago,kpk prudhvi,UCAh8fb8AlY1u31u19U1SYog,0,https://yt3.ggpht.com/ytc/AAUvwngYJ_bP_3XpTgsqwJJoFG4fVbvm9_kp0LH9iA=s176-c-k-c0x00ffffff-no-rj,False
679,UgylO_8biHEjBxTd8N94AaABAg,Please release the full movie,6 days ago,Akil Akil,UCAxa0Url7fqOsVi4hdwNe0g,0,https://yt3.ggpht.com/ytc/AAUvwnhxHx3MnIkJqG0npd3t4jeYkvsRCTx7lrFNXw=s176-c-k-c0x00ffffff-no-rj,False
680,UgxpqNegEUqS5L1Ga0B4AaABAg,ധനൂഷ് ഫാൻസ്‌ ഇവിടെ കമോൺട്ര ധനൂഷ് നമ്മുടെ മുത്താണ്,6 days ago,Shameer am Sami,UCn-u2BTH8yDyo1HZydVcu1Q,86,https://yt3.ggpht.com/ytc/AAUvwnjiJMNkvtf0NrNlbLoTyxrMHfZdM4BhpzjZmg=s176-c-k-c0x00ffffff-no-rj,False
681,UgwzFw0TNe0OGa3-BgN4AaABAg,Rasan theepan kanna.jena,6 days ago,Kajani Theepan,UCY1sdRrVff0cVzjP7znHuJQ,0,https://yt3.ggpht.com/ytc/AAUvwnjpF-R60W-Uwrid_yGETLt6UtS5N7B9u0eC-Q=s176-c-k-c0x00ffffff-no-rj,False
682,Ugxp3j0LQZOpRlqms6x4AaABAg,Vaal thooki ninaan paaru..vandhu sanda potta yevanum illa😎,6 days ago,Jagadeesh Dk,UCrncpCJvTLM4B9ktAScnKcg,0,https://yt3.ggpht.com/ytc/AAUvwnjJiZ2Iduc6F5SbPumPtEP-MJ09tmutdvnebohIdA=s176-c-k-c0x00ffffff-no-rj,False
683,UgzUzQgXUUWn6qdNFg54AaABAg,"Superb song, wow,",6 days ago,Ravi Ravi,UC_r_mJwbY3iIwef8AD5fvyw,0,https://yt3.ggpht.com/ytc/AAUvwniEdSAml6liQi5r2WkFJDB6Er4q6stnNgFazQ=s176-c-k-c0x00ffffff-no-rj,False
684,Ugy73buuDqNzswQU6E14AaABAg,ലെ കൈരളി ടിവി - പാട്ട് മലയാളത്തിലേക്ക് മാറ്റാൻ കൊതി ആവുന്നു 😂..,6 days ago,Prasanth,UCR7tZmd7RXz2i0ZfPCk4xUg,4,https://yt3.ggpht.com/ytc/AAUvwnjFQGtGiKS67LqlWyoYOb1pGs7G6XSSGOVcCqrA8A=s176-c-k-c0x00ffffff-no-rj,False
685,UgwFAYX2WAZUDrA8EVZ4AaABAg,Dhanush  hats  of  u sir. Devendra  kula  velalarkalukku ippadam  samarppanam.,6 days ago,Sahiselva Sahiselva,UCy9N-yXKUusc9-ceExSq2ag,1,https://yt3.ggpht.com/ytc/AAUvwngoh7ytx0-XBrA_kpJZ5kcHTHS35Wf9L123pDCnyg=s176-c-k-c0x00ffffff-no-rj,False
686,UgzXptORk_A4Q0MCent4AaABAg,Malayalizz like adi 👹,6 days ago,Vishnu DQ,UCjV7i8pvb5t4Z0fMJirYWZQ,3,https://yt3.ggpht.com/ytc/AAUvwnjHrBce4bAQHnjF3HCBIAldN6X5usY-iBZRe6cf=s176-c-k-c0x00ffffff-no-rj,False
687,UgwiL37xWtnvEZ8yvdl4AaABAg,"சினிமா ரசிகர்களான எங்கள பொறுத்தவரை இந்த மாதிரி சாதி கொடுமைகள் இருந்தது என்பது இப்போது உள்ள இளைஞர்களுக்கு தெரிவதில்லை 
ஆனால் இயக்குனர்கள் இது போன்ற கதை மூலம் சமூக சீரழிவை காட்டுகிறோம் என அறியாத இளைஞர்களிடம் வேற்றுமையையும் 
சாதிய உணர்வையும் விதைக்கிறார்கள் 
எனவே இது போன்ற படங்களுக்கு மக்கள் தக்க பதிலடி தரவேண்டும்",6 days ago,Iswarya Baskar,UCbc-IlzllRC0YWrMPgvq8Lw,0,https://yt3.ggpht.com/ytc/AAUvwniXMRQeAqmWqeGppxb4yZoa4Ucf6p7IReuXdYmPA5U=s176-c-k-c0x00ffffff-no-rj,False
688,UgwEXMtvPRX-PlIoPAx4AaABAg,❤️,6 days ago,SK SHANOoR,UCpG1LPVAiH6dUxYM1noHw4Q,1,https://yt3.ggpht.com/ytc/AAUvwnjcENeRy5A6uP0zsapAOAsaJmSt2llEfIAjzsvdIQ=s176-c-k-c0x00ffffff-no-rj,False
689,UgwZXjgSUjH0N6ZVq3R4AaABAg,AndhraPradesh ❤️ Dhanush fan,6 days ago,SK SHANOoR,UCpG1LPVAiH6dUxYM1noHw4Q,1,https://yt3.ggpht.com/ytc/AAUvwnjcENeRy5A6uP0zsapAOAsaJmSt2llEfIAjzsvdIQ=s176-c-k-c0x00ffffff-no-rj,False
690,UgzqFD6puJlj2K7BP6p4AaABAg,Who is for 1.13,6 days ago,Neegalum Agalam Chef,UCf78A3E3A0U30sHe44w4HzQ,1,https://yt3.ggpht.com/ytc/AAUvwniB8IdiHUsHzyl_ZSB1Krg_vzpxRcpIkzAKzJvV=s176-c-k-c0x00ffffff-no-rj,False
